Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	354.0	357.0	0	12000.0	Cedar Waxwing	cedwax	0.2438	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	354.0
2	Spectrogram 1	1	363.0	366.0	0	12000.0	Cedar Waxwing	cedwax	0.1068	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	363.0
3	Spectrogram 1	1	366.0	369.0	0	12000.0	Cedar Waxwing	cedwax	0.2075	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	366.0
4	Spectrogram 1	1	369.0	372.0	0	12000.0	Cedar Waxwing	cedwax	0.2606	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	369.0
5	Spectrogram 1	1	372.0	375.0	0	12000.0	Cedar Waxwing	cedwax	0.2449	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	372.0
6	Spectrogram 1	1	378.0	381.0	0	12000.0	Cedar Waxwing	cedwax	0.1770	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	378.0
7	Spectrogram 1	1	384.0	387.0	0	12000.0	Cedar Waxwing	cedwax	0.2954	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	384.0
8	Spectrogram 1	1	396.0	399.0	0	12000.0	Cedar Waxwing	cedwax	0.1271	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	396.0
9	Spectrogram 1	1	414.0	417.0	0	12000.0	Cedar Waxwing	cedwax	0.1373	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	414.0
10	Spectrogram 1	1	456.0	459.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1248	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	456.0
11	Spectrogram 1	1	495.0	498.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2684	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	495.0
12	Spectrogram 1	1	498.0	501.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2345	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	498.0
13	Spectrogram 1	1	510.0	513.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1642	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	510.0
14	Spectrogram 1	1	525.0	528.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4904	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	525.0
15	Spectrogram 1	1	525.0	528.0	0	12000.0	Brown Creeper	brncre	0.2108	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	525.0
16	Spectrogram 1	1	534.0	537.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1302	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	534.0
17	Spectrogram 1	1	546.0	549.0	0	12000.0	Cedar Waxwing	cedwax	0.1553	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	546.0
18	Spectrogram 1	1	555.0	558.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1001	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240812_191100.wav	555.0
