Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	9.0	12.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1046	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	9.0
2	Spectrogram 1	1	18.0	21.0	0	12000.0	Brown Creeper	brncre	0.7154	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	18.0
3	Spectrogram 1	1	21.0	24.0	0	12000.0	Brown Creeper	brncre	0.2970	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	21.0
4	Spectrogram 1	1	24.0	27.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1344	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	24.0
5	Spectrogram 1	1	27.0	30.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1819	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	27.0
6	Spectrogram 1	1	54.0	57.0	0	12000.0	Brown Creeper	brncre	0.1173	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	54.0
7	Spectrogram 1	1	63.0	66.0	0	12000.0	Brown Creeper	brncre	0.2847	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	63.0
8	Spectrogram 1	1	141.0	144.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1310	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	141.0
9	Spectrogram 1	1	342.0	345.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1226	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	342.0
10	Spectrogram 1	1	396.0	399.0	0	12000.0	Brown Creeper	brncre	0.5161	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	396.0
11	Spectrogram 1	1	396.0	399.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1745	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	396.0
12	Spectrogram 1	1	405.0	408.0	0	12000.0	Nashville Warbler	naswar	0.2529	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	405.0
13	Spectrogram 1	1	411.0	414.0	0	12000.0	Brown Creeper	brncre	0.4417	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	411.0
14	Spectrogram 1	1	426.0	429.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1038	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	426.0
15	Spectrogram 1	1	525.0	528.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7349	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240831_055102.wav	525.0
