Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	153.0	156.0	0	12000.0	Least Flycatcher	leafly	0.1322	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	153.0
2	Spectrogram 1	1	2031.0	2034.0	0	12000.0	Black-backed Woodpecker	bkbwoo	0.1762	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	2031.0
3	Spectrogram 1	1	2121.0	2124.0	0	12000.0	American Crow	amecro	0.1338	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	2121.0
4	Spectrogram 1	1	2163.0	2166.0	0	12000.0	American Crow	amecro	0.1959	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	2163.0
5	Spectrogram 1	1	2835.0	2838.0	0	12000.0	Swainson's Thrush	swathr	0.1075	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	2835.0
6	Spectrogram 1	1	2844.0	2847.0	0	12000.0	Great Crested Flycatcher	grcfly	0.2934	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	2844.0
7	Spectrogram 1	1	2871.0	2874.0	0	12000.0	Swainson's Thrush	swathr	0.5311	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	2871.0
8	Spectrogram 1	1	2892.0	2895.0	0	12000.0	Swainson's Thrush	swathr	0.5779	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	2892.0
9	Spectrogram 1	1	2931.0	2934.0	0	12000.0	Common Raven	comrav	0.1090	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	2931.0
10	Spectrogram 1	1	3192.0	3195.0	0	12000.0	Downy Woodpecker	dowwoo	0.1339	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	3192.0
11	Spectrogram 1	1	3192.0	3195.0	0	12000.0	Yellow-bellied Sapsucker	yebsap	0.1068	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	3192.0
12	Spectrogram 1	1	3384.0	3387.0	0	12000.0	Black-backed Woodpecker	bkbwoo	0.2053	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240901_045300.wav	3384.0
