Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3050	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	3.0
2	Spectrogram 1	1	6.0	9.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3128	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	6.0
3	Spectrogram 1	1	6.0	9.0	0	12000.0	Brown Creeper	brncre	0.1181	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	6.0
4	Spectrogram 1	1	9.0	12.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1300	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	9.0
5	Spectrogram 1	1	12.0	15.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1527	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	12.0
6	Spectrogram 1	1	15.0	18.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1691	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	15.0
7	Spectrogram 1	1	18.0	21.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4076	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	18.0
8	Spectrogram 1	1	33.0	36.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2889	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	33.0
9	Spectrogram 1	1	36.0	39.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3163	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	36.0
10	Spectrogram 1	1	39.0	42.0	0	12000.0	Brown Creeper	brncre	0.1539	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	39.0
11	Spectrogram 1	1	48.0	51.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1318	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	48.0
12	Spectrogram 1	1	48.0	51.0	0	12000.0	Brown Creeper	brncre	0.1235	D:/Island_Songbirds_2024/LAKE-1/Data\LAKE-1_20240916_061102.wav	48.0
