Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	12.0	15.0	0	12000.0	American Crow	amecro	0.2980	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	12.0
2	Spectrogram 1	1	15.0	18.0	0	12000.0	American Crow	amecro	0.4207	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	15.0
3	Spectrogram 1	1	18.0	21.0	0	12000.0	American Crow	amecro	0.2938	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	18.0
4	Spectrogram 1	1	402.0	405.0	0	12000.0	Brown Creeper	brncre	0.2702	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	402.0
5	Spectrogram 1	1	402.0	405.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2314	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	402.0
6	Spectrogram 1	1	405.0	408.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8129	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	405.0
7	Spectrogram 1	1	414.0	417.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6980	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	414.0
8	Spectrogram 1	1	483.0	486.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1811	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	483.0
9	Spectrogram 1	1	483.0	486.0	0	12000.0	Brown Creeper	brncre	0.1218	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	483.0
10	Spectrogram 1	1	555.0	558.0	0	12000.0	Palm Warbler	palwar	0.1036	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	555.0
11	Spectrogram 1	1	558.0	561.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1854	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	558.0
12	Spectrogram 1	1	561.0	564.0	0	12000.0	Brown Creeper	brncre	0.1092	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	561.0
13	Spectrogram 1	1	681.0	684.0	0	12000.0	Brown Creeper	brncre	0.1112	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	681.0
14	Spectrogram 1	1	816.0	819.0	0	12000.0	Brown Creeper	brncre	0.1247	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	816.0
15	Spectrogram 1	1	864.0	867.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3707	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240826_054602.wav	864.0
