Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	75.0	78.0	0	12000.0	Swainson's Thrush	swathr	0.2154	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	75.0
2	Spectrogram 1	1	708.0	711.0	0	12000.0	Yellow-bellied Flycatcher	yebfly	0.3844	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	708.0
3	Spectrogram 1	1	720.0	723.0	0	12000.0	Yellow-bellied Flycatcher	yebfly	0.1418	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	720.0
4	Spectrogram 1	1	720.0	723.0	0	12000.0	Eastern Towhee	eastow	0.1281	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	720.0
5	Spectrogram 1	1	1245.0	1248.0	0	12000.0	Swainson's Thrush	swathr	0.1902	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	1245.0
6	Spectrogram 1	1	1251.0	1254.0	0	12000.0	Swainson's Thrush	swathr	0.6587	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	1251.0
7	Spectrogram 1	1	1254.0	1257.0	0	12000.0	Swainson's Thrush	swathr	0.5533	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	1254.0
8	Spectrogram 1	1	1257.0	1260.0	0	12000.0	Swainson's Thrush	swathr	0.1772	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	1257.0
9	Spectrogram 1	1	1260.0	1263.0	0	12000.0	Swainson's Thrush	swathr	0.1594	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	1260.0
10	Spectrogram 1	1	1263.0	1266.0	0	12000.0	Swainson's Thrush	swathr	0.4515	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	1263.0
11	Spectrogram 1	1	1275.0	1278.0	0	12000.0	Swainson's Thrush	swathr	0.1271	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	1275.0
12	Spectrogram 1	1	1284.0	1287.0	0	12000.0	Swainson's Thrush	swathr	0.5656	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	1284.0
13	Spectrogram 1	1	1380.0	1383.0	0	12000.0	Swainson's Thrush	swathr	0.1802	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240814_043500.wav	1380.0
