Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1065	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	3.0
2	Spectrogram 1	1	15.0	18.0	0	12000.0	Cedar Waxwing	cedwax	0.1567	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	15.0
3	Spectrogram 1	1	21.0	24.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3189	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	21.0
4	Spectrogram 1	1	39.0	42.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3697	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	39.0
5	Spectrogram 1	1	48.0	51.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5214	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	48.0
6	Spectrogram 1	1	51.0	54.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3947	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	51.0
7	Spectrogram 1	1	54.0	57.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7282	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	54.0
8	Spectrogram 1	1	69.0	72.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4530	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	69.0
9	Spectrogram 1	1	228.0	231.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1818	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	228.0
10	Spectrogram 1	1	243.0	246.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2905	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	243.0
11	Spectrogram 1	1	255.0	258.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2040	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	255.0
12	Spectrogram 1	1	285.0	288.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1603	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	285.0
13	Spectrogram 1	1	294.0	297.0	0	12000.0	Cedar Waxwing	cedwax	0.1831	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	294.0
14	Spectrogram 1	1	297.0	300.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8091	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	297.0
15	Spectrogram 1	1	300.0	303.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4295	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	300.0
16	Spectrogram 1	1	303.0	306.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2168	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	303.0
17	Spectrogram 1	1	312.0	315.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3799	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	312.0
18	Spectrogram 1	1	315.0	318.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1401	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240814_053302.wav	315.0
