Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	2010.0	2013.0	0	12000.0	American Crow	amecro	0.1516	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2010.0
2	Spectrogram 1	1	2043.0	2046.0	0	12000.0	American Crow	amecro	0.1167	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2043.0
3	Spectrogram 1	1	2085.0	2088.0	0	12000.0	American Crow	amecro	0.1167	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2085.0
4	Spectrogram 1	1	2271.0	2274.0	0	12000.0	Dark-eyed Junco	daejun	0.4757	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2271.0
5	Spectrogram 1	1	2289.0	2292.0	0	12000.0	White-throated Sparrow	whtspa	0.4070	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2289.0
6	Spectrogram 1	1	2466.0	2469.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5492	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2466.0
7	Spectrogram 1	1	2475.0	2478.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2171	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2475.0
8	Spectrogram 1	1	2703.0	2706.0	0	12000.0	American Crow	amecro	0.2419	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2703.0
9	Spectrogram 1	1	2724.0	2727.0	0	12000.0	American Crow	amecro	0.1445	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2724.0
10	Spectrogram 1	1	2727.0	2730.0	0	12000.0	American Crow	amecro	0.1119	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2727.0
11	Spectrogram 1	1	2745.0	2748.0	0	12000.0	American Crow	amecro	0.1640	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2745.0
12	Spectrogram 1	1	2754.0	2757.0	0	12000.0	American Crow	amecro	0.1149	D:/Island_Songbirds_2024/MARS-3/Data\MARS-3_20240925_052500.wav	2754.0
