Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0	3.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2134	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	0
2	Spectrogram 1	1	0	3.0	0	12000.0	Black-capped Chickadee	bkcchi	0.1922	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	0
3	Spectrogram 1	1	3.0	6.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3159	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	3.0
4	Spectrogram 1	1	3.0	6.0	0	12000.0	Black-capped Chickadee	bkcchi	0.1625	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	3.0
5	Spectrogram 1	1	6.0	9.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8555	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	6.0
6	Spectrogram 1	1	9.0	12.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3380	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	9.0
7	Spectrogram 1	1	9.0	12.0	0	12000.0	Brown Creeper	brncre	0.1146	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	9.0
8	Spectrogram 1	1	12.0	15.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8520	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	12.0
9	Spectrogram 1	1	15.0	18.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3156	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	15.0
10	Spectrogram 1	1	18.0	21.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6540	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	18.0
11	Spectrogram 1	1	18.0	21.0	0	12000.0	Brown Creeper	brncre	0.1010	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	18.0
12	Spectrogram 1	1	21.0	24.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4394	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	21.0
13	Spectrogram 1	1	21.0	24.0	0	12000.0	Black-capped Chickadee	bkcchi	0.1039	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	21.0
14	Spectrogram 1	1	24.0	27.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3981	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	24.0
15	Spectrogram 1	1	27.0	30.0	0	12000.0	Golden-crowned Kinglet	gockin	0.9602	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	27.0
16	Spectrogram 1	1	30.0	33.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1922	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	30.0
17	Spectrogram 1	1	33.0	36.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4481	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	33.0
18	Spectrogram 1	1	36.0	39.0	0	12000.0	Golden-crowned Kinglet	gockin	0.9308	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	36.0
19	Spectrogram 1	1	39.0	42.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8002	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	39.0
20	Spectrogram 1	1	39.0	42.0	0	12000.0	Brown Creeper	brncre	0.1247	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	39.0
21	Spectrogram 1	1	42.0	45.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7801	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	42.0
22	Spectrogram 1	1	45.0	48.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5387	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	45.0
23	Spectrogram 1	1	48.0	51.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6034	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	48.0
24	Spectrogram 1	1	48.0	51.0	0	12000.0	Brown Creeper	brncre	0.1050	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	48.0
25	Spectrogram 1	1	51.0	54.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6392	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	51.0
26	Spectrogram 1	1	54.0	57.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7296	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	54.0
27	Spectrogram 1	1	57.0	60.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2458	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	57.0
28	Spectrogram 1	1	60.0	63.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2428	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	60.0
29	Spectrogram 1	1	63.0	66.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3106	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	63.0
30	Spectrogram 1	1	66.0	69.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4692	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	66.0
31	Spectrogram 1	1	69.0	72.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5959	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	69.0
32	Spectrogram 1	1	72.0	75.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3398	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	72.0
33	Spectrogram 1	1	72.0	75.0	0	12000.0	Brown Creeper	brncre	0.1686	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	72.0
34	Spectrogram 1	1	78.0	81.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5473	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	78.0
35	Spectrogram 1	1	81.0	84.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2059	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	81.0
36	Spectrogram 1	1	84.0	87.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1481	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	84.0
37	Spectrogram 1	1	87.0	90.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6778	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	87.0
38	Spectrogram 1	1	90.0	93.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4147	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	90.0
39	Spectrogram 1	1	93.0	96.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5515	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	93.0
40	Spectrogram 1	1	96.0	99.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4968	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	96.0
41	Spectrogram 1	1	99.0	102.0	0	12000.0	Golden-crowned Kinglet	gockin	0.9247	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	99.0
42	Spectrogram 1	1	102.0	105.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4181	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	102.0
43	Spectrogram 1	1	105.0	108.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7563	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	105.0
44	Spectrogram 1	1	114.0	117.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1159	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	114.0
45	Spectrogram 1	1	117.0	120.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1105	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	117.0
46	Spectrogram 1	1	123.0	126.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1014	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	123.0
47	Spectrogram 1	1	126.0	129.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3896	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	126.0
48	Spectrogram 1	1	129.0	132.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4815	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	129.0
49	Spectrogram 1	1	132.0	135.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1315	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	132.0
50	Spectrogram 1	1	141.0	144.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2232	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	141.0
51	Spectrogram 1	1	156.0	159.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2307	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	156.0
52	Spectrogram 1	1	159.0	162.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8221	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	159.0
53	Spectrogram 1	1	165.0	168.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1626	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	165.0
54	Spectrogram 1	1	171.0	174.0	0	12000.0	Cedar Waxwing	cedwax	0.1228	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	171.0
55	Spectrogram 1	1	174.0	177.0	0	12000.0	Cedar Waxwing	cedwax	0.5880	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	174.0
56	Spectrogram 1	1	177.0	180.0	0	12000.0	Cedar Waxwing	cedwax	0.1554	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	177.0
57	Spectrogram 1	1	183.0	186.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1885	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	183.0
58	Spectrogram 1	1	204.0	207.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1148	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	204.0
59	Spectrogram 1	1	207.0	210.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1591	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	207.0
60	Spectrogram 1	1	210.0	213.0	0	12000.0	Cedar Waxwing	cedwax	0.8721	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	210.0
61	Spectrogram 1	1	213.0	216.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2462	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	213.0
62	Spectrogram 1	1	219.0	222.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1206	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	219.0
63	Spectrogram 1	1	234.0	237.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1498	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	234.0
64	Spectrogram 1	1	237.0	240.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1912	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	237.0
65	Spectrogram 1	1	240.0	243.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4352	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	240.0
66	Spectrogram 1	1	246.0	249.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7269	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	246.0
67	Spectrogram 1	1	261.0	264.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2017	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	261.0
68	Spectrogram 1	1	267.0	270.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5351	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	267.0
69	Spectrogram 1	1	270.0	273.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2720	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	270.0
70	Spectrogram 1	1	273.0	276.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6072	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240821_185600.wav	273.0
