Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	12000.0	Black-throated Green Warbler	btnwar	0.3527	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	3.0
2	Spectrogram 1	1	12.0	15.0	0	12000.0	Black-throated Green Warbler	btnwar	0.7203	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	12.0
3	Spectrogram 1	1	15.0	18.0	0	12000.0	Black-throated Green Warbler	btnwar	0.1058	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	15.0
4	Spectrogram 1	1	24.0	27.0	0	12000.0	Black-throated Green Warbler	btnwar	0.6355	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	24.0
5	Spectrogram 1	1	27.0	30.0	0	12000.0	Brown Creeper	brncre	0.1406	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	27.0
6	Spectrogram 1	1	27.0	30.0	0	12000.0	Black-throated Green Warbler	btnwar	0.1053	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	27.0
7	Spectrogram 1	1	36.0	39.0	0	12000.0	Black-throated Green Warbler	btnwar	0.1324	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	36.0
8	Spectrogram 1	1	48.0	51.0	0	12000.0	Black-throated Green Warbler	btnwar	0.6161	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	48.0
9	Spectrogram 1	1	57.0	60.0	0	12000.0	Hermit Thrush	herthr	0.1673	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	57.0
10	Spectrogram 1	1	57.0	60.0	0	12000.0	Swainson's Thrush	swathr	0.1487	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	57.0
11	Spectrogram 1	1	63.0	66.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2141	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	63.0
12	Spectrogram 1	1	84.0	87.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2759	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	84.0
13	Spectrogram 1	1	87.0	90.0	0	12000.0	Black-throated Green Warbler	btnwar	0.1060	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	87.0
14	Spectrogram 1	1	105.0	108.0	0	12000.0	Swainson's Thrush	swathr	0.1488	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	105.0
15	Spectrogram 1	1	114.0	117.0	0	12000.0	Black-throated Green Warbler	btnwar	0.4632	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	114.0
16	Spectrogram 1	1	123.0	126.0	0	12000.0	Black-throated Green Warbler	btnwar	0.1003	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	123.0
17	Spectrogram 1	1	126.0	129.0	0	12000.0	Black-throated Green Warbler	btnwar	0.4972	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	126.0
18	Spectrogram 1	1	141.0	144.0	0	12000.0	Black-throated Green Warbler	btnwar	0.5808	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	141.0
19	Spectrogram 1	1	150.0	153.0	0	12000.0	Black-throated Green Warbler	btnwar	0.7150	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	150.0
20	Spectrogram 1	1	150.0	153.0	0	12000.0	Winter Wren	winwre3	0.1201	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	150.0
21	Spectrogram 1	1	162.0	165.0	0	12000.0	Swainson's Thrush	swathr	0.1085	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	162.0
22	Spectrogram 1	1	165.0	168.0	0	12000.0	Black-throated Green Warbler	btnwar	0.3882	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	165.0
23	Spectrogram 1	1	168.0	171.0	0	12000.0	Hermit Thrush	herthr	0.1114	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	168.0
24	Spectrogram 1	1	174.0	177.0	0	12000.0	Black-throated Green Warbler	btnwar	0.3645	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	174.0
25	Spectrogram 1	1	177.0	180.0	0	12000.0	Black-throated Green Warbler	btnwar	0.6124	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	177.0
26	Spectrogram 1	1	189.0	192.0	0	12000.0	Black-throated Green Warbler	btnwar	0.8857	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	189.0
27	Spectrogram 1	1	192.0	195.0	0	12000.0	Black-throated Green Warbler	btnwar	0.7207	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	192.0
28	Spectrogram 1	1	195.0	198.0	0	12000.0	Swainson's Thrush	swathr	0.2239	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	195.0
29	Spectrogram 1	1	198.0	201.0	0	12000.0	Black-throated Green Warbler	btnwar	0.8958	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	198.0
30	Spectrogram 1	1	213.0	216.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2163	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	213.0
31	Spectrogram 1	1	228.0	231.0	0	12000.0	Black-throated Green Warbler	btnwar	0.8702	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	228.0
32	Spectrogram 1	1	231.0	234.0	0	12000.0	Black-throated Green Warbler	btnwar	0.6101	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	231.0
33	Spectrogram 1	1	234.0	237.0	0	12000.0	Swainson's Thrush	swathr	0.1093	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	234.0
34	Spectrogram 1	1	243.0	246.0	0	12000.0	Black-throated Green Warbler	btnwar	0.9530	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	243.0
35	Spectrogram 1	1	252.0	255.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2159	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	252.0
36	Spectrogram 1	1	258.0	261.0	0	12000.0	Black-throated Green Warbler	btnwar	0.9083	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	258.0
37	Spectrogram 1	1	264.0	267.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2186	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	264.0
38	Spectrogram 1	1	270.0	273.0	0	12000.0	Black-throated Green Warbler	btnwar	0.8732	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	270.0
39	Spectrogram 1	1	279.0	282.0	0	12000.0	Black-throated Green Warbler	btnwar	0.9725	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	279.0
40	Spectrogram 1	1	282.0	285.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2139	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	282.0
41	Spectrogram 1	1	306.0	309.0	0	12000.0	Black-throated Green Warbler	btnwar	0.7234	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	306.0
42	Spectrogram 1	1	324.0	327.0	0	12000.0	Black-throated Green Warbler	btnwar	0.6189	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	324.0
43	Spectrogram 1	1	330.0	333.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2901	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	330.0
44	Spectrogram 1	1	336.0	339.0	0	12000.0	Black-throated Green Warbler	btnwar	0.4031	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	336.0
45	Spectrogram 1	1	339.0	342.0	0	12000.0	Black-throated Green Warbler	btnwar	0.1674	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	339.0
46	Spectrogram 1	1	348.0	351.0	0	12000.0	Black-throated Green Warbler	btnwar	0.7720	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	348.0
47	Spectrogram 1	1	360.0	363.0	0	12000.0	Black-throated Green Warbler	btnwar	0.8307	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	360.0
48	Spectrogram 1	1	375.0	378.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2659	D:/Island_Songbirds_2024/ANGU-1/Data\ANGU-1_20240627_044702.wav	375.0
