Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	24.0	27.0	0	12000.0	Brown Creeper	brncre	0.4069	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	24.0
2	Spectrogram 1	1	129.0	132.0	0	12000.0	Brown Creeper	brncre	0.6899	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	129.0
3	Spectrogram 1	1	135.0	138.0	0	12000.0	Brown Creeper	brncre	0.2934	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	135.0
4	Spectrogram 1	1	252.0	255.0	0	12000.0	Golden-crowned Kinglet	gockin	0.9650	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	252.0
5	Spectrogram 1	1	261.0	264.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4307	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	261.0
6	Spectrogram 1	1	273.0	276.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7974	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	273.0
7	Spectrogram 1	1	336.0	339.0	0	12000.0	Brown Creeper	brncre	0.1780	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	336.0
8	Spectrogram 1	1	339.0	342.0	0	12000.0	Brown Creeper	brncre	0.1162	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	339.0
9	Spectrogram 1	1	393.0	396.0	0	12000.0	Brown Creeper	brncre	0.2569	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	393.0
10	Spectrogram 1	1	399.0	402.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1140	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	399.0
11	Spectrogram 1	1	486.0	489.0	0	12000.0	Brown Creeper	brncre	0.3462	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	486.0
12	Spectrogram 1	1	489.0	492.0	0	12000.0	Brown Creeper	brncre	0.3509	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	489.0
13	Spectrogram 1	1	501.0	504.0	0	12000.0	Brown Creeper	brncre	0.1009	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	501.0
14	Spectrogram 1	1	531.0	534.0	0	12000.0	Brown Creeper	brncre	0.5052	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	531.0
15	Spectrogram 1	1	540.0	543.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2186	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	540.0
16	Spectrogram 1	1	564.0	567.0	0	12000.0	Brown Creeper	brncre	0.3636	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	564.0
17	Spectrogram 1	1	588.0	591.0	0	12000.0	Brown Creeper	brncre	0.2327	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	588.0
18	Spectrogram 1	1	594.0	597.0	0	12000.0	Brown Creeper	brncre	0.5778	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	594.0
19	Spectrogram 1	1	603.0	606.0	0	12000.0	Brown Creeper	brncre	0.4365	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	603.0
20	Spectrogram 1	1	609.0	612.0	0	12000.0	Brown Creeper	brncre	0.9807	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	609.0
21	Spectrogram 1	1	612.0	615.0	0	12000.0	Brown Creeper	brncre	0.4400	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	612.0
22	Spectrogram 1	1	615.0	618.0	0	12000.0	Brown Creeper	brncre	0.8255	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	615.0
23	Spectrogram 1	1	618.0	621.0	0	12000.0	Brown Creeper	brncre	0.7088	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	618.0
24	Spectrogram 1	1	621.0	624.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1040	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	621.0
25	Spectrogram 1	1	624.0	627.0	0	12000.0	Brown Creeper	brncre	0.2011	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	624.0
26	Spectrogram 1	1	627.0	630.0	0	12000.0	Brown Creeper	brncre	0.2498	D:/Island_Songbirds_2024/WEHE-2/Data\WEHE-2_20240926_062102.wav	627.0
