Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	81.0	84.0	0	12000.0	Pileated Woodpecker	pilwoo	0.1073	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	81.0
2	Spectrogram 1	1	279.0	282.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3819	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	279.0
3	Spectrogram 1	1	315.0	318.0	0	12000.0	Pileated Woodpecker	pilwoo	0.4195	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	315.0
4	Spectrogram 1	1	399.0	402.0	0	12000.0	American Crow	amecro	0.1059	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	399.0
5	Spectrogram 1	1	408.0	411.0	0	12000.0	American Crow	amecro	0.2536	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	408.0
6	Spectrogram 1	1	483.0	486.0	0	12000.0	American Crow	amecro	0.1347	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	483.0
7	Spectrogram 1	1	489.0	492.0	0	12000.0	Pileated Woodpecker	pilwoo	0.1579	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	489.0
8	Spectrogram 1	1	600.0	603.0	0	12000.0	American Crow	amecro	0.1421	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	600.0
9	Spectrogram 1	1	603.0	606.0	0	12000.0	American Crow	amecro	0.1191	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	603.0
10	Spectrogram 1	1	816.0	819.0	0	12000.0	Brown Creeper	brncre	0.1431	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	816.0
11	Spectrogram 1	1	819.0	822.0	0	12000.0	Brown Creeper	brncre	0.3046	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	819.0
12	Spectrogram 1	1	819.0	822.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1051	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	819.0
13	Spectrogram 1	1	831.0	834.0	0	12000.0	American Crow	amecro	0.1251	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	831.0
14	Spectrogram 1	1	840.0	843.0	0	12000.0	American Crow	amecro	0.1941	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	840.0
15	Spectrogram 1	1	843.0	846.0	0	12000.0	American Crow	amecro	0.1406	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	843.0
16	Spectrogram 1	1	852.0	855.0	0	12000.0	American Crow	amecro	0.1027	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	852.0
17	Spectrogram 1	1	873.0	876.0	0	12000.0	American Crow	amecro	0.1880	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	873.0
18	Spectrogram 1	1	894.0	897.0	0	12000.0	American Crow	amecro	0.1274	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	894.0
19	Spectrogram 1	1	912.0	915.0	0	12000.0	American Crow	amecro	0.2610	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	912.0
20	Spectrogram 1	1	963.0	966.0	0	12000.0	American Crow	amecro	0.1447	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	963.0
21	Spectrogram 1	1	987.0	990.0	0	12000.0	Cedar Waxwing	cedwax	0.1440	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	987.0
22	Spectrogram 1	1	993.0	996.0	0	12000.0	Brown Creeper	brncre	0.1292	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	993.0
23	Spectrogram 1	1	1068.0	1071.0	0	12000.0	American Crow	amecro	0.1549	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	1068.0
24	Spectrogram 1	1	1128.0	1131.0	0	12000.0	Hermit Thrush	herthr	0.7933	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	1128.0
25	Spectrogram 1	1	1134.0	1137.0	0	12000.0	American Crow	amecro	0.1290	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	1134.0
26	Spectrogram 1	1	1650.0	1653.0	0	12000.0	American Crow	amecro	0.1325	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	1650.0
27	Spectrogram 1	1	1713.0	1716.0	0	12000.0	American Crow	amecro	0.2365	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	1713.0
28	Spectrogram 1	1	1716.0	1719.0	0	12000.0	American Crow	amecro	0.2215	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	1716.0
29	Spectrogram 1	1	1899.0	1902.0	0	12000.0	Brown Creeper	brncre	0.7189	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	1899.0
30	Spectrogram 1	1	1962.0	1965.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1651	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	1962.0
31	Spectrogram 1	1	1974.0	1977.0	0	12000.0	Blackpoll Warbler	bkpwar	0.4545	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	1974.0
32	Spectrogram 1	1	2367.0	2370.0	0	12000.0	Swainson's Thrush	swathr	0.1183	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2367.0
33	Spectrogram 1	1	2388.0	2391.0	0	12000.0	Swainson's Thrush	swathr	0.1850	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2388.0
34	Spectrogram 1	1	2415.0	2418.0	0	12000.0	Swainson's Thrush	swathr	0.4152	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2415.0
35	Spectrogram 1	1	2421.0	2424.0	0	12000.0	Swainson's Thrush	swathr	0.7903	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2421.0
36	Spectrogram 1	1	2538.0	2541.0	0	12000.0	Swainson's Thrush	swathr	0.4506	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2538.0
37	Spectrogram 1	1	2541.0	2544.0	0	12000.0	Swainson's Thrush	swathr	0.3124	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2541.0
38	Spectrogram 1	1	2544.0	2547.0	0	12000.0	Swainson's Thrush	swathr	0.4321	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2544.0
39	Spectrogram 1	1	2550.0	2553.0	0	12000.0	Swainson's Thrush	swathr	0.4648	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2550.0
40	Spectrogram 1	1	2553.0	2556.0	0	12000.0	Swainson's Thrush	swathr	0.3810	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2553.0
41	Spectrogram 1	1	2556.0	2559.0	0	12000.0	Swainson's Thrush	swathr	0.4391	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2556.0
42	Spectrogram 1	1	2559.0	2562.0	0	12000.0	Swainson's Thrush	swathr	0.9253	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2559.0
43	Spectrogram 1	1	2571.0	2574.0	0	12000.0	Black-backed Woodpecker	bkbwoo	0.1153	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2571.0
44	Spectrogram 1	1	2595.0	2598.0	0	12000.0	Swainson's Thrush	swathr	0.3128	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2595.0
45	Spectrogram 1	1	2601.0	2604.0	0	12000.0	Swainson's Thrush	swathr	0.2022	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2601.0
46	Spectrogram 1	1	2610.0	2613.0	0	12000.0	Swainson's Thrush	swathr	0.3424	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2610.0
47	Spectrogram 1	1	2628.0	2631.0	0	12000.0	Swainson's Thrush	swathr	0.3004	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2628.0
48	Spectrogram 1	1	2631.0	2634.0	0	12000.0	Swainson's Thrush	swathr	0.5345	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2631.0
49	Spectrogram 1	1	2634.0	2637.0	0	12000.0	Swainson's Thrush	swathr	0.5970	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2634.0
50	Spectrogram 1	1	2637.0	2640.0	0	12000.0	Swainson's Thrush	swathr	0.4045	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2637.0
51	Spectrogram 1	1	2640.0	2643.0	0	12000.0	Swainson's Thrush	swathr	0.6810	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2640.0
52	Spectrogram 1	1	2643.0	2646.0	0	12000.0	Swainson's Thrush	swathr	0.1167	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2643.0
53	Spectrogram 1	1	2646.0	2649.0	0	12000.0	Swainson's Thrush	swathr	0.7274	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2646.0
54	Spectrogram 1	1	2649.0	2652.0	0	12000.0	Swainson's Thrush	swathr	0.9250	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2649.0
55	Spectrogram 1	1	2652.0	2655.0	0	12000.0	Swainson's Thrush	swathr	0.3500	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2652.0
56	Spectrogram 1	1	2655.0	2658.0	0	12000.0	Swainson's Thrush	swathr	0.7686	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2655.0
57	Spectrogram 1	1	2658.0	2661.0	0	12000.0	Swainson's Thrush	swathr	0.8640	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2658.0
58	Spectrogram 1	1	2661.0	2664.0	0	12000.0	Swainson's Thrush	swathr	0.7632	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2661.0
59	Spectrogram 1	1	2664.0	2667.0	0	12000.0	Swainson's Thrush	swathr	0.8734	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2664.0
60	Spectrogram 1	1	2667.0	2670.0	0	12000.0	Swainson's Thrush	swathr	0.9113	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2667.0
61	Spectrogram 1	1	2670.0	2673.0	0	12000.0	Swainson's Thrush	swathr	0.8280	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2670.0
62	Spectrogram 1	1	2673.0	2676.0	0	12000.0	Swainson's Thrush	swathr	0.9321	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2673.0
63	Spectrogram 1	1	2676.0	2679.0	0	12000.0	Swainson's Thrush	swathr	0.9449	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2676.0
64	Spectrogram 1	1	2679.0	2682.0	0	12000.0	Swainson's Thrush	swathr	0.6914	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2679.0
65	Spectrogram 1	1	2682.0	2685.0	0	12000.0	Swainson's Thrush	swathr	0.9074	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2682.0
66	Spectrogram 1	1	2685.0	2688.0	0	12000.0	Swainson's Thrush	swathr	0.5182	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2685.0
67	Spectrogram 1	1	2688.0	2691.0	0	12000.0	Swainson's Thrush	swathr	0.2927	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2688.0
68	Spectrogram 1	1	2691.0	2694.0	0	12000.0	Swainson's Thrush	swathr	0.7239	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2691.0
69	Spectrogram 1	1	2694.0	2697.0	0	12000.0	Swainson's Thrush	swathr	0.8060	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2694.0
70	Spectrogram 1	1	2697.0	2700.0	0	12000.0	Swainson's Thrush	swathr	0.1108	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2697.0
71	Spectrogram 1	1	2700.0	2703.0	0	12000.0	Swainson's Thrush	swathr	0.6683	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2700.0
72	Spectrogram 1	1	2703.0	2706.0	0	12000.0	Swainson's Thrush	swathr	0.9332	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2703.0
73	Spectrogram 1	1	2706.0	2709.0	0	12000.0	Swainson's Thrush	swathr	0.8998	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2706.0
74	Spectrogram 1	1	2709.0	2712.0	0	12000.0	Swainson's Thrush	swathr	0.7723	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2709.0
75	Spectrogram 1	1	2712.0	2715.0	0	12000.0	Swainson's Thrush	swathr	0.7201	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2712.0
76	Spectrogram 1	1	2715.0	2718.0	0	12000.0	Swainson's Thrush	swathr	0.8799	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2715.0
77	Spectrogram 1	1	2718.0	2721.0	0	12000.0	Swainson's Thrush	swathr	0.7643	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2718.0
78	Spectrogram 1	1	2721.0	2724.0	0	12000.0	Swainson's Thrush	swathr	0.6532	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2721.0
79	Spectrogram 1	1	2724.0	2727.0	0	12000.0	Swainson's Thrush	swathr	0.7663	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2724.0
80	Spectrogram 1	1	2745.0	2748.0	0	12000.0	Swainson's Thrush	swathr	0.1121	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2745.0
81	Spectrogram 1	1	2751.0	2754.0	0	12000.0	Hermit Thrush	herthr	0.2425	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2751.0
82	Spectrogram 1	1	2805.0	2808.0	0	12000.0	Swainson's Thrush	swathr	0.8313	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2805.0
83	Spectrogram 1	1	2814.0	2817.0	0	12000.0	Swainson's Thrush	swathr	0.4299	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240831_183900.wav	2814.0
