Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	2289.0	2292.0	0	12000.0	American Crow	amecro	0.6859	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2289.0
2	Spectrogram 1	1	2289.0	2292.0	0	12000.0	Common Raven	comrav	0.1670	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2289.0
3	Spectrogram 1	1	2292.0	2295.0	0	12000.0	Common Raven	comrav	0.2458	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2292.0
4	Spectrogram 1	1	2310.0	2313.0	0	12000.0	Common Raven	comrav	0.9153	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2310.0
5	Spectrogram 1	1	2355.0	2358.0	0	12000.0	American Crow	amecro	0.7400	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2355.0
6	Spectrogram 1	1	2373.0	2376.0	0	12000.0	American Crow	amecro	0.6386	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2373.0
7	Spectrogram 1	1	2376.0	2379.0	0	12000.0	American Crow	amecro	0.5782	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2376.0
8	Spectrogram 1	1	2394.0	2397.0	0	12000.0	American Crow	amecro	0.7577	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2394.0
9	Spectrogram 1	1	2487.0	2490.0	0	12000.0	Winter Wren	winwre3	0.1037	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2487.0
10	Spectrogram 1	1	2499.0	2502.0	0	12000.0	Winter Wren	winwre3	0.3217	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2499.0
11	Spectrogram 1	1	2502.0	2505.0	0	12000.0	Winter Wren	winwre3	0.2988	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2502.0
12	Spectrogram 1	1	2505.0	2508.0	0	12000.0	Winter Wren	winwre3	0.3421	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2505.0
13	Spectrogram 1	1	2514.0	2517.0	0	12000.0	Winter Wren	winwre3	0.6053	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2514.0
14	Spectrogram 1	1	2517.0	2520.0	0	12000.0	Winter Wren	winwre3	0.9200	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2517.0
15	Spectrogram 1	1	2520.0	2523.0	0	12000.0	Winter Wren	winwre3	0.4520	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2520.0
16	Spectrogram 1	1	2523.0	2526.0	0	12000.0	Winter Wren	winwre3	0.9290	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2523.0
17	Spectrogram 1	1	2526.0	2529.0	0	12000.0	Winter Wren	winwre3	0.9295	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2526.0
18	Spectrogram 1	1	2532.0	2535.0	0	12000.0	Winter Wren	winwre3	0.9236	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2532.0
19	Spectrogram 1	1	2535.0	2538.0	0	12000.0	Winter Wren	winwre3	0.3831	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2535.0
20	Spectrogram 1	1	2553.0	2556.0	0	12000.0	American Crow	amecro	0.4682	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2553.0
21	Spectrogram 1	1	2556.0	2559.0	0	12000.0	American Crow	amecro	0.2173	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2556.0
22	Spectrogram 1	1	2559.0	2562.0	0	12000.0	Winter Wren	winwre3	0.4380	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2559.0
23	Spectrogram 1	1	2568.0	2571.0	0	12000.0	Common Raven	comrav	0.1084	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2568.0
24	Spectrogram 1	1	2586.0	2589.0	0	12000.0	American Crow	amecro	0.3507	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2586.0
25	Spectrogram 1	1	2586.0	2589.0	0	12000.0	Common Raven	comrav	0.1688	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2586.0
26	Spectrogram 1	1	2601.0	2604.0	0	12000.0	Common Raven	comrav	0.2939	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2601.0
27	Spectrogram 1	1	2604.0	2607.0	0	12000.0	American Crow	amecro	0.5124	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2604.0
28	Spectrogram 1	1	2604.0	2607.0	0	12000.0	Common Raven	comrav	0.1291	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2604.0
29	Spectrogram 1	1	2628.0	2631.0	0	12000.0	Common Raven	comrav	0.3846	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2628.0
30	Spectrogram 1	1	2643.0	2646.0	0	12000.0	American Crow	amecro	0.6406	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2643.0
31	Spectrogram 1	1	2646.0	2649.0	0	12000.0	Common Raven	comrav	0.7900	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2646.0
32	Spectrogram 1	1	2649.0	2652.0	0	12000.0	Common Raven	comrav	0.4416	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2649.0
33	Spectrogram 1	1	2649.0	2652.0	0	12000.0	American Crow	amecro	0.2514	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2649.0
34	Spectrogram 1	1	2664.0	2667.0	0	12000.0	American Crow	amecro	0.5268	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2664.0
35	Spectrogram 1	1	2670.0	2673.0	0	12000.0	Common Raven	comrav	0.2588	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2670.0
36	Spectrogram 1	1	2670.0	2673.0	0	12000.0	American Crow	amecro	0.1202	D:/Island_Songbirds_2024/KNIG-1/Data\KNIG-1_20240815_043300.wav	2670.0
