Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	27.0	30.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9048	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	27.0
2	Spectrogram 1	1	30.0	33.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.1733	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	30.0
3	Spectrogram 1	1	51.0	54.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.1542	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	51.0
4	Spectrogram 1	1	57.0	60.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9915	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	57.0
5	Spectrogram 1	1	60.0	63.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.8870	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	60.0
6	Spectrogram 1	1	63.0	66.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9892	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	63.0
7	Spectrogram 1	1	66.0	69.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9891	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	66.0
8	Spectrogram 1	1	69.0	72.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9754	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	69.0
9	Spectrogram 1	1	84.0	87.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.1857	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	84.0
10	Spectrogram 1	1	96.0	99.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.8777	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	96.0
11	Spectrogram 1	1	99.0	102.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9903	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	99.0
12	Spectrogram 1	1	102.0	105.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9894	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	102.0
13	Spectrogram 1	1	105.0	108.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.4900	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	105.0
14	Spectrogram 1	1	111.0	114.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9551	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	111.0
15	Spectrogram 1	1	147.0	150.0	0	12000.0	Cedar Waxwing	cedwax	0.3921	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	147.0
16	Spectrogram 1	1	150.0	153.0	0	12000.0	Cedar Waxwing	cedwax	0.9039	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	150.0
17	Spectrogram 1	1	153.0	156.0	0	12000.0	Cedar Waxwing	cedwax	0.4542	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	153.0
18	Spectrogram 1	1	183.0	186.0	0	12000.0	Cedar Waxwing	cedwax	0.2023	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	183.0
19	Spectrogram 1	1	246.0	249.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2314	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	246.0
20	Spectrogram 1	1	468.0	471.0	0	12000.0	Cedar Waxwing	cedwax	0.2061	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	468.0
21	Spectrogram 1	1	474.0	477.0	0	12000.0	Cedar Waxwing	cedwax	0.1335	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	474.0
22	Spectrogram 1	1	705.0	708.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9888	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	705.0
23	Spectrogram 1	1	708.0	711.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9961	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	708.0
24	Spectrogram 1	1	711.0	714.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.5861	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	711.0
25	Spectrogram 1	1	714.0	717.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9393	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	714.0
26	Spectrogram 1	1	723.0	726.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.8145	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	723.0
27	Spectrogram 1	1	726.0	729.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9953	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	726.0
28	Spectrogram 1	1	1008.0	1011.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.6201	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1008.0
29	Spectrogram 1	1	1011.0	1014.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9574	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1011.0
30	Spectrogram 1	1	1017.0	1020.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9837	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1017.0
31	Spectrogram 1	1	1020.0	1023.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9915	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1020.0
32	Spectrogram 1	1	1023.0	1026.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9927	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1023.0
33	Spectrogram 1	1	1026.0	1029.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.1500	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1026.0
34	Spectrogram 1	1	1044.0	1047.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9914	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1044.0
35	Spectrogram 1	1	1047.0	1050.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9982	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1047.0
36	Spectrogram 1	1	1050.0	1053.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9966	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1050.0
37	Spectrogram 1	1	1053.0	1056.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9954	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1053.0
38	Spectrogram 1	1	1056.0	1059.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9931	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1056.0
39	Spectrogram 1	1	1059.0	1062.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9919	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1059.0
40	Spectrogram 1	1	1062.0	1065.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.8961	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1062.0
41	Spectrogram 1	1	1065.0	1068.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9762	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1065.0
42	Spectrogram 1	1	1068.0	1071.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9549	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1068.0
43	Spectrogram 1	1	1083.0	1086.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9796	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1083.0
44	Spectrogram 1	1	1086.0	1089.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9495	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1086.0
45	Spectrogram 1	1	1089.0	1092.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9503	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1089.0
46	Spectrogram 1	1	1092.0	1095.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9638	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1092.0
47	Spectrogram 1	1	1095.0	1098.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9232	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1095.0
48	Spectrogram 1	1	1098.0	1101.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9945	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1098.0
49	Spectrogram 1	1	1101.0	1104.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9877	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1101.0
50	Spectrogram 1	1	1104.0	1107.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9632	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1104.0
51	Spectrogram 1	1	1107.0	1110.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9972	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1107.0
52	Spectrogram 1	1	1110.0	1113.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9959	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1110.0
53	Spectrogram 1	1	1113.0	1116.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9706	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1113.0
54	Spectrogram 1	1	1122.0	1125.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9946	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1122.0
55	Spectrogram 1	1	1125.0	1128.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.9501	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1125.0
56	Spectrogram 1	1	1227.0	1230.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.1064	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1227.0
57	Spectrogram 1	1	1326.0	1329.0	0	12000.0	American Crow	amecro	0.1153	D:/Island_Songbirds_2024/FLIN-2/Data\FLIN-2_20240903_055702.wav	1326.0
