Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	3.0	6.0	0	12000.0	American Crow	amecro	0.5940	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	3.0
2	Spectrogram 1	1	18.0	21.0	0	12000.0	Song Sparrow	sonspa	0.1212	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	18.0
3	Spectrogram 1	1	21.0	24.0	0	12000.0	American Crow	amecro	0.1800	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	21.0
4	Spectrogram 1	1	51.0	54.0	0	12000.0	American Crow	amecro	0.1277	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	51.0
5	Spectrogram 1	1	72.0	75.0	0	12000.0	American Crow	amecro	0.2096	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	72.0
6	Spectrogram 1	1	240.0	243.0	0	12000.0	American Crow	amecro	0.8596	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	240.0
7	Spectrogram 1	1	243.0	246.0	0	12000.0	American Crow	amecro	0.8820	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	243.0
8	Spectrogram 1	1	246.0	249.0	0	12000.0	American Crow	amecro	0.6089	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	246.0
9	Spectrogram 1	1	261.0	264.0	0	12000.0	American Crow	amecro	0.9740	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	261.0
10	Spectrogram 1	1	282.0	285.0	0	12000.0	American Crow	amecro	0.7641	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	282.0
11	Spectrogram 1	1	285.0	288.0	0	12000.0	American Crow	amecro	0.8911	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	285.0
12	Spectrogram 1	1	459.0	462.0	0	12000.0	American Crow	amecro	0.3399	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	459.0
13	Spectrogram 1	1	462.0	465.0	0	12000.0	American Crow	amecro	0.4572	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	462.0
14	Spectrogram 1	1	465.0	468.0	0	12000.0	American Crow	amecro	0.3400	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	465.0
15	Spectrogram 1	1	531.0	534.0	0	12000.0	American Crow	amecro	0.2168	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	531.0
16	Spectrogram 1	1	540.0	543.0	0	12000.0	American Crow	amecro	0.5628	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	540.0
17	Spectrogram 1	1	549.0	552.0	0	12000.0	American Crow	amecro	0.2736	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	549.0
18	Spectrogram 1	1	552.0	555.0	0	12000.0	American Crow	amecro	0.4597	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	552.0
19	Spectrogram 1	1	561.0	564.0	0	12000.0	American Crow	amecro	0.1970	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	561.0
20	Spectrogram 1	1	564.0	567.0	0	12000.0	American Crow	amecro	0.4818	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	564.0
21	Spectrogram 1	1	576.0	579.0	0	12000.0	American Crow	amecro	0.2242	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	576.0
22	Spectrogram 1	1	582.0	585.0	0	12000.0	American Crow	amecro	0.1694	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	582.0
23	Spectrogram 1	1	588.0	591.0	0	12000.0	American Crow	amecro	0.2315	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	588.0
24	Spectrogram 1	1	591.0	594.0	0	12000.0	American Crow	amecro	0.2068	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	591.0
25	Spectrogram 1	1	594.0	597.0	0	12000.0	American Crow	amecro	0.3929	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	594.0
26	Spectrogram 1	1	624.0	627.0	0	12000.0	American Crow	amecro	0.2307	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	624.0
27	Spectrogram 1	1	627.0	630.0	0	12000.0	American Crow	amecro	0.1337	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	627.0
28	Spectrogram 1	1	639.0	642.0	0	12000.0	American Crow	amecro	0.1665	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	639.0
29	Spectrogram 1	1	642.0	645.0	0	12000.0	American Crow	amecro	0.1464	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	642.0
30	Spectrogram 1	1	645.0	648.0	0	12000.0	American Crow	amecro	0.2149	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	645.0
31	Spectrogram 1	1	648.0	651.0	0	12000.0	American Crow	amecro	0.4308	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	648.0
32	Spectrogram 1	1	654.0	657.0	0	12000.0	American Crow	amecro	0.9050	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	654.0
33	Spectrogram 1	1	657.0	660.0	0	12000.0	American Crow	amecro	0.8851	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	657.0
34	Spectrogram 1	1	660.0	663.0	0	12000.0	American Crow	amecro	0.9750	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	660.0
35	Spectrogram 1	1	663.0	666.0	0	12000.0	American Crow	amecro	0.9471	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	663.0
36	Spectrogram 1	1	666.0	669.0	0	12000.0	American Crow	amecro	0.5221	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	666.0
37	Spectrogram 1	1	669.0	672.0	0	12000.0	American Crow	amecro	0.2800	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	669.0
38	Spectrogram 1	1	675.0	678.0	0	12000.0	American Crow	amecro	0.6755	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	675.0
39	Spectrogram 1	1	681.0	684.0	0	12000.0	American Crow	amecro	0.7908	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	681.0
40	Spectrogram 1	1	684.0	687.0	0	12000.0	American Crow	amecro	0.8386	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	684.0
41	Spectrogram 1	1	687.0	690.0	0	12000.0	American Crow	amecro	0.5961	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	687.0
42	Spectrogram 1	1	690.0	693.0	0	12000.0	American Crow	amecro	0.7864	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	690.0
43	Spectrogram 1	1	693.0	696.0	0	12000.0	American Crow	amecro	0.6400	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	693.0
44	Spectrogram 1	1	699.0	702.0	0	12000.0	American Crow	amecro	0.6295	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	699.0
45	Spectrogram 1	1	705.0	708.0	0	12000.0	American Crow	amecro	0.5561	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	705.0
46	Spectrogram 1	1	711.0	714.0	0	12000.0	American Crow	amecro	0.9273	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	711.0
47	Spectrogram 1	1	714.0	717.0	0	12000.0	American Crow	amecro	0.9338	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	714.0
48	Spectrogram 1	1	720.0	723.0	0	12000.0	American Crow	amecro	0.6297	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	720.0
49	Spectrogram 1	1	726.0	729.0	0	12000.0	American Crow	amecro	0.4696	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	726.0
50	Spectrogram 1	1	729.0	732.0	0	12000.0	American Crow	amecro	0.5123	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	729.0
51	Spectrogram 1	1	732.0	735.0	0	12000.0	American Crow	amecro	0.4542	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	732.0
52	Spectrogram 1	1	738.0	741.0	0	12000.0	American Crow	amecro	0.1001	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	738.0
53	Spectrogram 1	1	744.0	747.0	0	12000.0	American Crow	amecro	0.9627	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	744.0
54	Spectrogram 1	1	747.0	750.0	0	12000.0	American Crow	amecro	0.9627	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	747.0
55	Spectrogram 1	1	762.0	765.0	0	12000.0	American Crow	amecro	0.9887	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	762.0
56	Spectrogram 1	1	768.0	771.0	0	12000.0	American Crow	amecro	0.8075	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	768.0
57	Spectrogram 1	1	771.0	774.0	0	12000.0	American Crow	amecro	0.9516	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240506_051202.wav	771.0
