Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	135.0	138.0	0	12000.0	Great Crested Flycatcher	grcfly	0.8481	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	135.0
2	Spectrogram 1	1	204.0	207.0	0	12000.0	White-winged Crossbill	whwcro	0.1172	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	204.0
3	Spectrogram 1	1	243.0	246.0	0	12000.0	House Finch	houfin	0.1032	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	243.0
4	Spectrogram 1	1	285.0	288.0	0	12000.0	White-throated Sparrow	whtspa	0.1309	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	285.0
5	Spectrogram 1	1	309.0	312.0	0	12000.0	Great Crested Flycatcher	grcfly	0.1008	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	309.0
6	Spectrogram 1	1	444.0	447.0	0	12000.0	American Crow	amecro	0.6238	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	444.0
7	Spectrogram 1	1	447.0	450.0	0	12000.0	American Crow	amecro	0.5222	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	447.0
8	Spectrogram 1	1	609.0	612.0	0	12000.0	White-throated Sparrow	whtspa	0.2478	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	609.0
9	Spectrogram 1	1	639.0	642.0	0	12000.0	Great Crested Flycatcher	grcfly	0.6057	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	639.0
10	Spectrogram 1	1	699.0	702.0	0	12000.0	Evening Grosbeak	evegro	0.3262	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	699.0
11	Spectrogram 1	1	729.0	732.0	0	12000.0	Blue Jay	blujay	0.1589	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	729.0
12	Spectrogram 1	1	744.0	747.0	0	12000.0	Blue Jay	blujay	0.2184	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	744.0
13	Spectrogram 1	1	834.0	837.0	0	12000.0	American Crow	amecro	0.8050	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	834.0
14	Spectrogram 1	1	837.0	840.0	0	12000.0	American Crow	amecro	0.5924	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	837.0
15	Spectrogram 1	1	885.0	888.0	0	12000.0	White-throated Sparrow	whtspa	0.3281	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	885.0
16	Spectrogram 1	1	894.0	897.0	0	12000.0	American Crow	amecro	0.6953	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	894.0
17	Spectrogram 1	1	984.0	987.0	0	12000.0	Common Yellowthroat	comyel	0.1490	D:/Island_Songbirds_2024/LIHA-1/Data\LIHA-1_20240801_051802.wav	984.0
