Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	12.0	15.0	0	12000.0	White-throated Sparrow	whtspa	0.1592	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	12.0
2	Spectrogram 1	1	18.0	21.0	0	12000.0	White-throated Sparrow	whtspa	0.3673	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	18.0
3	Spectrogram 1	1	18.0	21.0	0	12000.0	Northern Waterthrush	norwat	0.1730	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	18.0
4	Spectrogram 1	1	27.0	30.0	0	12000.0	White-throated Sparrow	whtspa	0.5619	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	27.0
5	Spectrogram 1	1	27.0	30.0	0	12000.0	Northern Waterthrush	norwat	0.1046	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	27.0
6	Spectrogram 1	1	30.0	33.0	0	12000.0	White-throated Sparrow	whtspa	0.2278	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	30.0
7	Spectrogram 1	1	54.0	57.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.6366	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	54.0
8	Spectrogram 1	1	66.0	69.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.7471	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	66.0
9	Spectrogram 1	1	69.0	72.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.8320	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	69.0
10	Spectrogram 1	1	72.0	75.0	0	12000.0	Red-breasted Nuthatch	rebnut	0.3383	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240928_174500.wav	72.0
