Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0	3.0	0	12000.0	Black-throated Green Warbler	btnwar	0.8816	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	0
2	Spectrogram 1	1	6.0	9.0	0	12000.0	Black-throated Green Warbler	btnwar	0.9937	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	6.0
3	Spectrogram 1	1	9.0	12.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5485	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	9.0
4	Spectrogram 1	1	12.0	15.0	0	12000.0	Black-throated Green Warbler	btnwar	0.3034	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	12.0
5	Spectrogram 1	1	15.0	18.0	0	12000.0	Brown Creeper	brncre	0.1278	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	15.0
6	Spectrogram 1	1	18.0	21.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1530	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	18.0
7	Spectrogram 1	1	18.0	21.0	0	12000.0	Blackburnian Warbler	bkbwar	0.1058	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	18.0
8	Spectrogram 1	1	21.0	24.0	0	12000.0	Black-throated Green Warbler	btnwar	0.9648	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	21.0
9	Spectrogram 1	1	24.0	27.0	0	12000.0	Black-throated Green Warbler	btnwar	0.9515	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	24.0
10	Spectrogram 1	1	24.0	27.0	0	12000.0	Blackburnian Warbler	bkbwar	0.1090	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	24.0
11	Spectrogram 1	1	27.0	30.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7221	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	27.0
12	Spectrogram 1	1	33.0	36.0	0	12000.0	Black-throated Green Warbler	btnwar	0.9161	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	33.0
13	Spectrogram 1	1	42.0	45.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3175	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	42.0
14	Spectrogram 1	1	42.0	45.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.1343	D:/Island_Songbirds_2024/WEHE-3/Data\WEHE-3_20240629_044602.wav	42.0
