Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	654.0	657.0	0	12000.0	American Crow	amecro	0.2312	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	654.0
2	Spectrogram 1	1	675.0	678.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7300	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	675.0
3	Spectrogram 1	1	711.0	714.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2306	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	711.0
4	Spectrogram 1	1	732.0	735.0	0	12000.0	Brown Creeper	brncre	0.5570	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	732.0
5	Spectrogram 1	1	738.0	741.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6730	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	738.0
6	Spectrogram 1	1	741.0	744.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8382	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	741.0
7	Spectrogram 1	1	759.0	762.0	0	12000.0	Golden-crowned Kinglet	gockin	0.9505	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	759.0
8	Spectrogram 1	1	765.0	768.0	0	12000.0	Golden-crowned Kinglet	gockin	0.9189	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	765.0
9	Spectrogram 1	1	768.0	771.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1431	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	768.0
10	Spectrogram 1	1	771.0	774.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6953	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	771.0
11	Spectrogram 1	1	786.0	789.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8198	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	786.0
12	Spectrogram 1	1	786.0	789.0	0	12000.0	Brown Creeper	brncre	0.3657	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	786.0
13	Spectrogram 1	1	789.0	792.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8938	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	789.0
14	Spectrogram 1	1	795.0	798.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2863	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	795.0
15	Spectrogram 1	1	825.0	828.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2063	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	825.0
16	Spectrogram 1	1	828.0	831.0	0	12000.0	Golden-crowned Kinglet	gockin	0.9186	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	828.0
17	Spectrogram 1	1	834.0	837.0	0	12000.0	Golden-crowned Kinglet	gockin	0.9687	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	834.0
18	Spectrogram 1	1	843.0	846.0	0	12000.0	Brown Creeper	brncre	0.7511	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	843.0
19	Spectrogram 1	1	843.0	846.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3493	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	843.0
20	Spectrogram 1	1	849.0	852.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3011	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	849.0
21	Spectrogram 1	1	879.0	882.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3627	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	879.0
22	Spectrogram 1	1	882.0	885.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6775	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	882.0
23	Spectrogram 1	1	888.0	891.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7039	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	888.0
24	Spectrogram 1	1	903.0	906.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1127	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	903.0
25	Spectrogram 1	1	999.0	1002.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5455	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	999.0
26	Spectrogram 1	1	1044.0	1047.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1603	D:/Island_Songbirds_2024/NED-1/Data\NED-1_20240901_183800.wav	1044.0
