Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	63.0	66.0	0	12000.0	American Crow	amecro	0.9539	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	63.0
2	Spectrogram 1	1	66.0	69.0	0	12000.0	Common Raven	comrav	0.1036	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	66.0
3	Spectrogram 1	1	99.0	102.0	0	12000.0	American Crow	amecro	0.6626	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	99.0
4	Spectrogram 1	1	114.0	117.0	0	12000.0	American Crow	amecro	0.8082	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	114.0
5	Spectrogram 1	1	120.0	123.0	0	12000.0	American Crow	amecro	0.1662	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	120.0
6	Spectrogram 1	1	123.0	126.0	0	12000.0	American Crow	amecro	0.8174	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	123.0
7	Spectrogram 1	1	378.0	381.0	0	12000.0	Magnolia Warbler	magwar	0.1256	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	378.0
8	Spectrogram 1	1	1047.0	1050.0	0	12000.0	Cedar Waxwing	cedwax	0.6886	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	1047.0
9	Spectrogram 1	1	1845.0	1848.0	0	12000.0	Magnolia Warbler	magwar	0.2149	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	1845.0
10	Spectrogram 1	1	1962.0	1965.0	0	12000.0	Common Raven	comrav	0.2882	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	1962.0
11	Spectrogram 1	1	1974.0	1977.0	0	12000.0	Common Raven	comrav	0.2078	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	1974.0
12	Spectrogram 1	1	2007.0	2010.0	0	12000.0	Common Raven	comrav	0.2893	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2007.0
13	Spectrogram 1	1	2007.0	2010.0	0	12000.0	American Crow	amecro	0.1207	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2007.0
14	Spectrogram 1	1	2010.0	2013.0	0	12000.0	Common Raven	comrav	0.3677	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2010.0
15	Spectrogram 1	1	2046.0	2049.0	0	12000.0	Common Raven	comrav	0.1111	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2046.0
16	Spectrogram 1	1	2058.0	2061.0	0	12000.0	Common Raven	comrav	0.1232	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2058.0
17	Spectrogram 1	1	2064.0	2067.0	0	12000.0	Common Raven	comrav	0.1959	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2064.0
18	Spectrogram 1	1	2073.0	2076.0	0	12000.0	Common Raven	comrav	0.3161	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2073.0
19	Spectrogram 1	1	2097.0	2100.0	0	12000.0	Common Raven	comrav	0.1136	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2097.0
20	Spectrogram 1	1	2154.0	2157.0	0	12000.0	Common Raven	comrav	0.4443	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2154.0
21	Spectrogram 1	1	2211.0	2214.0	0	12000.0	Common Raven	comrav	0.1039	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2211.0
22	Spectrogram 1	1	2244.0	2247.0	0	12000.0	Common Raven	comrav	0.1292	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2244.0
23	Spectrogram 1	1	2703.0	2706.0	0	12000.0	Cedar Waxwing	cedwax	0.3935	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2703.0
24	Spectrogram 1	1	2706.0	2709.0	0	12000.0	Cedar Waxwing	cedwax	0.7617	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2706.0
25	Spectrogram 1	1	2718.0	2721.0	0	12000.0	Cedar Waxwing	cedwax	0.9354	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2718.0
26	Spectrogram 1	1	2727.0	2730.0	0	12000.0	Cedar Waxwing	cedwax	0.4222	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2727.0
27	Spectrogram 1	1	2730.0	2733.0	0	12000.0	Brown Creeper	brncre	0.1500	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2730.0
28	Spectrogram 1	1	2730.0	2733.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1448	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2730.0
29	Spectrogram 1	1	2742.0	2745.0	0	12000.0	Cedar Waxwing	cedwax	0.7172	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2742.0
30	Spectrogram 1	1	2757.0	2760.0	0	12000.0	Cedar Waxwing	cedwax	0.9324	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2757.0
31	Spectrogram 1	1	2775.0	2778.0	0	12000.0	Cedar Waxwing	cedwax	0.7249	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2775.0
32	Spectrogram 1	1	2784.0	2787.0	0	12000.0	Cedar Waxwing	cedwax	0.7603	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2784.0
33	Spectrogram 1	1	2796.0	2799.0	0	12000.0	Cedar Waxwing	cedwax	0.6027	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2796.0
34	Spectrogram 1	1	2820.0	2823.0	0	12000.0	Cedar Waxwing	cedwax	0.1603	D:/Island_Songbirds_2024/INSA-1/Data\INSA-1_20240826_054702.wav	2820.0
