Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	60.0	63.0	0	12000.0	American Crow	amecro	0.2346	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	60.0
2	Spectrogram 1	1	63.0	66.0	0	12000.0	American Crow	amecro	0.1239	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	63.0
3	Spectrogram 1	1	126.0	129.0	0	12000.0	Dark-eyed Junco	daejun	0.1016	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	126.0
4	Spectrogram 1	1	264.0	267.0	0	12000.0	Swainson's Thrush	swathr	0.1834	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	264.0
5	Spectrogram 1	1	282.0	285.0	0	12000.0	Hermit Thrush	herthr	0.6303	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	282.0
6	Spectrogram 1	1	309.0	312.0	0	12000.0	Hermit Thrush	herthr	0.2167	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	309.0
7	Spectrogram 1	1	309.0	312.0	0	12000.0	Swainson's Thrush	swathr	0.1041	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	309.0
8	Spectrogram 1	1	348.0	351.0	0	12000.0	Hermit Thrush	herthr	0.3989	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	348.0
9	Spectrogram 1	1	348.0	351.0	0	12000.0	Swainson's Thrush	swathr	0.2858	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	348.0
10	Spectrogram 1	1	366.0	369.0	0	12000.0	Hermit Thrush	herthr	0.3238	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	366.0
11	Spectrogram 1	1	366.0	369.0	0	12000.0	Swainson's Thrush	swathr	0.1022	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	366.0
12	Spectrogram 1	1	375.0	378.0	0	12000.0	Swainson's Thrush	swathr	0.5173	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	375.0
13	Spectrogram 1	1	390.0	393.0	0	12000.0	Swainson's Thrush	swathr	0.1609	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	390.0
14	Spectrogram 1	1	399.0	402.0	0	12000.0	Hermit Thrush	herthr	0.1113	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	399.0
15	Spectrogram 1	1	492.0	495.0	0	12000.0	Hermit Thrush	herthr	0.5815	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	492.0
16	Spectrogram 1	1	687.0	690.0	0	12000.0	Hermit Thrush	herthr	0.7428	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	687.0
17	Spectrogram 1	1	699.0	702.0	0	12000.0	Hermit Thrush	herthr	0.4833	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	699.0
18	Spectrogram 1	1	729.0	732.0	0	12000.0	Hermit Thrush	herthr	0.5134	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	729.0
19	Spectrogram 1	1	777.0	780.0	0	12000.0	Hermit Thrush	herthr	0.3238	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	777.0
20	Spectrogram 1	1	1008.0	1011.0	0	12000.0	White-winged Crossbill	whwcro	0.1779	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1008.0
21	Spectrogram 1	1	1008.0	1011.0	0	12000.0	Dark-eyed Junco	daejun	0.1167	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1008.0
22	Spectrogram 1	1	1020.0	1023.0	0	12000.0	White-winged Crossbill	whwcro	0.1008	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1020.0
23	Spectrogram 1	1	1029.0	1032.0	0	12000.0	Dark-eyed Junco	daejun	0.2132	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1029.0
24	Spectrogram 1	1	1029.0	1032.0	0	12000.0	White-winged Crossbill	whwcro	0.1024	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1029.0
25	Spectrogram 1	1	1074.0	1077.0	0	12000.0	Dark-eyed Junco	daejun	0.1605	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1074.0
26	Spectrogram 1	1	1089.0	1092.0	0	12000.0	Dark-eyed Junco	daejun	0.2822	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1089.0
27	Spectrogram 1	1	1089.0	1092.0	0	12000.0	White-winged Crossbill	whwcro	0.1044	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1089.0
28	Spectrogram 1	1	1095.0	1098.0	0	12000.0	Dark-eyed Junco	daejun	0.1064	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1095.0
29	Spectrogram 1	1	1119.0	1122.0	0	12000.0	Dark-eyed Junco	daejun	0.1372	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1119.0
30	Spectrogram 1	1	1128.0	1131.0	0	12000.0	White-winged Crossbill	whwcro	0.2048	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240519_045902.wav	1128.0
