Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	168.0	171.0	0	12000.0	Winter Wren	winwre3	0.9031	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	168.0
2	Spectrogram 1	1	171.0	174.0	0	12000.0	Winter Wren	winwre3	0.9912	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	171.0
3	Spectrogram 1	1	174.0	177.0	0	12000.0	Winter Wren	winwre3	0.9358	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	174.0
4	Spectrogram 1	1	225.0	228.0	0	12000.0	American Crow	amecro	0.2785	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	225.0
5	Spectrogram 1	1	231.0	234.0	0	12000.0	American Crow	amecro	0.1271	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	231.0
6	Spectrogram 1	1	234.0	237.0	0	12000.0	American Crow	amecro	0.1667	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	234.0
7	Spectrogram 1	1	240.0	243.0	0	12000.0	American Crow	amecro	0.2389	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	240.0
8	Spectrogram 1	1	390.0	393.0	0	12000.0	Eastern Phoebe	easpho	0.1978	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	390.0
9	Spectrogram 1	1	408.0	411.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.5404	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	408.0
10	Spectrogram 1	1	411.0	414.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.3601	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	411.0
11	Spectrogram 1	1	414.0	417.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.8002	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	414.0
12	Spectrogram 1	1	420.0	423.0	0	12000.0	American Crow	amecro	0.1835	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	420.0
13	Spectrogram 1	1	423.0	426.0	0	12000.0	American Crow	amecro	0.1722	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	423.0
14	Spectrogram 1	1	441.0	444.0	0	12000.0	Eastern Phoebe	easpho	0.4345	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	441.0
15	Spectrogram 1	1	456.0	459.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.2806	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	456.0
16	Spectrogram 1	1	462.0	465.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.1923	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	462.0
17	Spectrogram 1	1	468.0	471.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.1035	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	468.0
18	Spectrogram 1	1	480.0	483.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.2082	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	480.0
19	Spectrogram 1	1	486.0	489.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.1287	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	486.0
20	Spectrogram 1	1	516.0	519.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.2864	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	516.0
21	Spectrogram 1	1	519.0	522.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.6547	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	519.0
22	Spectrogram 1	1	522.0	525.0	0	12000.0	American Crow	amecro	0.4826	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	522.0
23	Spectrogram 1	1	525.0	528.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.1421	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	525.0
24	Spectrogram 1	1	528.0	531.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.3019	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	528.0
25	Spectrogram 1	1	570.0	573.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.1398	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	570.0
26	Spectrogram 1	1	609.0	612.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.4378	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	609.0
27	Spectrogram 1	1	822.0	825.0	0	12000.0	Winter Wren	winwre3	0.9087	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	822.0
28	Spectrogram 1	1	825.0	828.0	0	12000.0	Winter Wren	winwre3	0.9856	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	825.0
29	Spectrogram 1	1	828.0	831.0	0	12000.0	Winter Wren	winwre3	0.7588	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	828.0
30	Spectrogram 1	1	1272.0	1275.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.3796	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	1272.0
31	Spectrogram 1	1	1815.0	1818.0	0	12000.0	Swamp Sparrow	swaspa	0.1618	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	1815.0
32	Spectrogram 1	1	2361.0	2364.0	0	12000.0	Winter Wren	winwre3	0.7092	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	2361.0
33	Spectrogram 1	1	2364.0	2367.0	0	12000.0	Winter Wren	winwre3	0.7365	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	2364.0
34	Spectrogram 1	1	2613.0	2616.0	0	12000.0	Winter Wren	winwre3	0.9451	D:/Island_Songbirds_2024/FLIN-1/Data\FLIN-1_20240511_191800.wav	2613.0
