Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	12.0	15.0	0	12000.0	Brown Creeper	brncre	0.2878	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	12.0
2	Spectrogram 1	1	33.0	36.0	0	12000.0	Cedar Waxwing	cedwax	0.5898	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	33.0
3	Spectrogram 1	1	36.0	39.0	0	12000.0	Brown Creeper	brncre	0.1592	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	36.0
4	Spectrogram 1	1	39.0	42.0	0	12000.0	Cedar Waxwing	cedwax	0.6947	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	39.0
5	Spectrogram 1	1	42.0	45.0	0	12000.0	Cedar Waxwing	cedwax	0.9091	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	42.0
6	Spectrogram 1	1	45.0	48.0	0	12000.0	Cedar Waxwing	cedwax	0.7786	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	45.0
7	Spectrogram 1	1	51.0	54.0	0	12000.0	Cedar Waxwing	cedwax	0.8818	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	51.0
8	Spectrogram 1	1	72.0	75.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7367	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	72.0
9	Spectrogram 1	1	81.0	84.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8287	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	81.0
10	Spectrogram 1	1	84.0	87.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7739	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	84.0
11	Spectrogram 1	1	87.0	90.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4267	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	87.0
12	Spectrogram 1	1	87.0	90.0	0	12000.0	Brown Creeper	brncre	0.2059	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	87.0
13	Spectrogram 1	1	90.0	93.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5461	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	90.0
14	Spectrogram 1	1	93.0	96.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4994	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	93.0
15	Spectrogram 1	1	96.0	99.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1771	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	96.0
16	Spectrogram 1	1	102.0	105.0	0	12000.0	Common Raven	comrav	0.4428	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	102.0
17	Spectrogram 1	1	102.0	105.0	0	12000.0	American Crow	amecro	0.1139	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	102.0
18	Spectrogram 1	1	111.0	114.0	0	12000.0	Brown Creeper	brncre	0.2877	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	111.0
19	Spectrogram 1	1	120.0	123.0	0	12000.0	American Crow	amecro	0.2148	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	120.0
20	Spectrogram 1	1	132.0	135.0	0	12000.0	Common Raven	comrav	0.2022	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	132.0
21	Spectrogram 1	1	228.0	231.0	0	12000.0	Brown Creeper	brncre	0.3121	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	228.0
22	Spectrogram 1	1	231.0	234.0	0	12000.0	Brown Creeper	brncre	0.2532	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	231.0
23	Spectrogram 1	1	279.0	282.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1634	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	279.0
24	Spectrogram 1	1	291.0	294.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3410	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	291.0
25	Spectrogram 1	1	294.0	297.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1460	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	294.0
26	Spectrogram 1	1	300.0	303.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4603	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	300.0
27	Spectrogram 1	1	303.0	306.0	0	12000.0	Brown Creeper	brncre	0.2183	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	303.0
28	Spectrogram 1	1	306.0	309.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2046	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	306.0
29	Spectrogram 1	1	306.0	309.0	0	12000.0	Brown Creeper	brncre	0.2008	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	306.0
30	Spectrogram 1	1	312.0	315.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1881	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	312.0
31	Spectrogram 1	1	312.0	315.0	0	12000.0	Brown Creeper	brncre	0.1250	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	312.0
32	Spectrogram 1	1	345.0	348.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1192	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	345.0
33	Spectrogram 1	1	381.0	384.0	0	12000.0	Eastern Bluebird	easblu	0.1258	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240813_053702.wav	381.0
