Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	0	3.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2404	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	0
2	Spectrogram 1	1	6.0	9.0	0	12000.0	Blackburnian Warbler	bkbwar	0.4966	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	6.0
3	Spectrogram 1	1	9.0	12.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4667	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	9.0
4	Spectrogram 1	1	21.0	24.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4811	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	21.0
5	Spectrogram 1	1	24.0	27.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1231	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	24.0
6	Spectrogram 1	1	36.0	39.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1142	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	36.0
7	Spectrogram 1	1	45.0	48.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3734	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	45.0
8	Spectrogram 1	1	57.0	60.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1535	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	57.0
9	Spectrogram 1	1	63.0	66.0	0	12000.0	Brown Creeper	brncre	0.1769	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	63.0
10	Spectrogram 1	1	66.0	69.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4132	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	66.0
11	Spectrogram 1	1	72.0	75.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1714	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	72.0
12	Spectrogram 1	1	78.0	81.0	0	12000.0	Winter Wren	winwre3	0.5356	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	78.0
13	Spectrogram 1	1	81.0	84.0	0	12000.0	Winter Wren	winwre3	0.2065	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	81.0
14	Spectrogram 1	1	84.0	87.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1023	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	84.0
15	Spectrogram 1	1	90.0	93.0	0	12000.0	Winter Wren	winwre3	0.3547	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	90.0
16	Spectrogram 1	1	93.0	96.0	0	12000.0	Winter Wren	winwre3	0.4456	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	93.0
17	Spectrogram 1	1	102.0	105.0	0	12000.0	Winter Wren	winwre3	0.1030	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	102.0
18	Spectrogram 1	1	108.0	111.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2530	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	108.0
19	Spectrogram 1	1	111.0	114.0	0	12000.0	Common Raven	comrav	0.5093	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	111.0
20	Spectrogram 1	1	114.0	117.0	0	12000.0	Winter Wren	winwre3	0.1639	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	114.0
21	Spectrogram 1	1	117.0	120.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2792	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	117.0
22	Spectrogram 1	1	120.0	123.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2608	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	120.0
23	Spectrogram 1	1	120.0	123.0	0	12000.0	Brown Creeper	brncre	0.1051	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	120.0
24	Spectrogram 1	1	126.0	129.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1789	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	126.0
25	Spectrogram 1	1	132.0	135.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1152	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	132.0
26	Spectrogram 1	1	141.0	144.0	0	12000.0	Northern Parula	norpar	0.1336	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	141.0
27	Spectrogram 1	1	150.0	153.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4634	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	150.0
28	Spectrogram 1	1	153.0	156.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1143	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	153.0
29	Spectrogram 1	1	156.0	159.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3023	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	156.0
30	Spectrogram 1	1	159.0	162.0	0	12000.0	Brown Creeper	brncre	0.1404	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	159.0
31	Spectrogram 1	1	162.0	165.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2524	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	162.0
32	Spectrogram 1	1	162.0	165.0	0	12000.0	Brown Creeper	brncre	0.1102	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	162.0
33	Spectrogram 1	1	168.0	171.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2586	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	168.0
34	Spectrogram 1	1	168.0	171.0	0	12000.0	Brown Creeper	brncre	0.1668	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	168.0
35	Spectrogram 1	1	171.0	174.0	0	12000.0	Brown Creeper	brncre	0.3136	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	171.0
36	Spectrogram 1	1	171.0	174.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1246	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	171.0
37	Spectrogram 1	1	174.0	177.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3599	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	174.0
38	Spectrogram 1	1	174.0	177.0	0	12000.0	Brown Creeper	brncre	0.1026	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	174.0
39	Spectrogram 1	1	180.0	183.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4832	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	180.0
40	Spectrogram 1	1	186.0	189.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2387	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	186.0
41	Spectrogram 1	1	189.0	192.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1627	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	189.0
42	Spectrogram 1	1	189.0	192.0	0	12000.0	Brown Creeper	brncre	0.1136	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	189.0
43	Spectrogram 1	1	210.0	213.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1263	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	210.0
44	Spectrogram 1	1	213.0	216.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1574	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	213.0
45	Spectrogram 1	1	213.0	216.0	0	12000.0	Brown Creeper	brncre	0.1274	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	213.0
46	Spectrogram 1	1	240.0	243.0	0	12000.0	Brown Creeper	brncre	0.2975	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	240.0
47	Spectrogram 1	1	240.0	243.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2099	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	240.0
48	Spectrogram 1	1	246.0	249.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1745	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	246.0
49	Spectrogram 1	1	246.0	249.0	0	12000.0	Brown Creeper	brncre	0.1323	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	246.0
50	Spectrogram 1	1	252.0	255.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3316	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	252.0
51	Spectrogram 1	1	258.0	261.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4009	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	258.0
52	Spectrogram 1	1	267.0	270.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2252	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	267.0
53	Spectrogram 1	1	267.0	270.0	0	12000.0	Brown Creeper	brncre	0.1747	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	267.0
54	Spectrogram 1	1	270.0	273.0	0	12000.0	Common Raven	comrav	0.1183	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	270.0
55	Spectrogram 1	1	294.0	297.0	0	12000.0	Common Raven	comrav	0.6166	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	294.0
56	Spectrogram 1	1	345.0	348.0	0	12000.0	White-throated Sparrow	whtspa	0.2029	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	345.0
57	Spectrogram 1	1	363.0	366.0	0	12000.0	Dark-eyed Junco	daejun	0.1899	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	363.0
58	Spectrogram 1	1	372.0	375.0	0	12000.0	Dark-eyed Junco	daejun	0.2278	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	372.0
59	Spectrogram 1	1	384.0	387.0	0	12000.0	White-throated Sparrow	whtspa	0.2593	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	384.0
60	Spectrogram 1	1	387.0	390.0	0	12000.0	Dark-eyed Junco	daejun	0.2109	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	387.0
61	Spectrogram 1	1	411.0	414.0	0	12000.0	Common Raven	comrav	0.1899	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	411.0
62	Spectrogram 1	1	432.0	435.0	0	12000.0	American Crow	amecro	0.2678	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	432.0
63	Spectrogram 1	1	435.0	438.0	0	12000.0	American Crow	amecro	0.1365	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	435.0
64	Spectrogram 1	1	474.0	477.0	0	12000.0	Common Raven	comrav	0.1731	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	474.0
65	Spectrogram 1	1	519.0	522.0	0	12000.0	Black-billed Cuckoo	bkbcuc	0.2521	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	519.0
66	Spectrogram 1	1	537.0	540.0	0	12000.0	Common Raven	comrav	0.1241	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	537.0
67	Spectrogram 1	1	567.0	570.0	0	12000.0	Common Raven	comrav	0.5786	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	567.0
68	Spectrogram 1	1	612.0	615.0	0	12000.0	Winter Wren	winwre3	0.2731	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	612.0
69	Spectrogram 1	1	639.0	642.0	0	12000.0	Winter Wren	winwre3	0.1360	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	639.0
70	Spectrogram 1	1	642.0	645.0	0	12000.0	Winter Wren	winwre3	0.1007	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	642.0
71	Spectrogram 1	1	687.0	690.0	0	12000.0	Common Raven	comrav	0.4404	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	687.0
72	Spectrogram 1	1	735.0	738.0	0	12000.0	Common Raven	comrav	0.1290	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	735.0
73	Spectrogram 1	1	825.0	828.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2511	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	825.0
74	Spectrogram 1	1	828.0	831.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1460	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	828.0
75	Spectrogram 1	1	831.0	834.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4692	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	831.0
76	Spectrogram 1	1	834.0	837.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3942	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	834.0
77	Spectrogram 1	1	843.0	846.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4626	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	843.0
78	Spectrogram 1	1	855.0	858.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.6741	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	855.0
79	Spectrogram 1	1	882.0	885.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.1027	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	882.0
80	Spectrogram 1	1	891.0	894.0	0	12000.0	Common Raven	comrav	0.1092	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	891.0
81	Spectrogram 1	1	897.0	900.0	0	12000.0	Yellow-rumped Warbler	yerwar	0.8458	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	897.0
82	Spectrogram 1	1	1230.0	1233.0	0	12000.0	Palm Warbler	palwar	0.1119	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1230.0
83	Spectrogram 1	1	1242.0	1245.0	0	12000.0	Black-throated Green Warbler	btnwar	0.1773	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1242.0
84	Spectrogram 1	1	1245.0	1248.0	0	12000.0	Black-throated Green Warbler	btnwar	0.6634	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1245.0
85	Spectrogram 1	1	1245.0	1248.0	0	12000.0	Black-and-white Warbler	bawwar	0.1320	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1245.0
86	Spectrogram 1	1	1260.0	1263.0	0	12000.0	Indigo Bunting	indbun	0.1630	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1260.0
87	Spectrogram 1	1	1260.0	1263.0	0	12000.0	Nashville Warbler	naswar	0.1225	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1260.0
88	Spectrogram 1	1	1263.0	1266.0	0	12000.0	Black-throated Green Warbler	btnwar	0.1513	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1263.0
89	Spectrogram 1	1	1269.0	1272.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2719	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1269.0
90	Spectrogram 1	1	1278.0	1281.0	0	12000.0	Black-throated Green Warbler	btnwar	0.3344	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1278.0
91	Spectrogram 1	1	1284.0	1287.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2387	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1284.0
92	Spectrogram 1	1	1356.0	1359.0	0	12000.0	Black-throated Green Warbler	btnwar	0.4103	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1356.0
93	Spectrogram 1	1	1362.0	1365.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2199	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1362.0
94	Spectrogram 1	1	1392.0	1395.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2686	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1392.0
95	Spectrogram 1	1	1395.0	1398.0	0	12000.0	Black-throated Green Warbler	btnwar	0.2586	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1395.0
96	Spectrogram 1	1	1395.0	1398.0	0	12000.0	Blackburnian Warbler	bkbwar	0.1284	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1395.0
97	Spectrogram 1	1	1428.0	1431.0	0	12000.0	Black-throated Green Warbler	btnwar	0.4224	D:/Island_Songbirds_2024/PINK-2/Data\PINK-2_20240511_191800.wav	1428.0
