Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	153.0	156.0	0	12000.0	American Crow	amecro	0.1111	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	153.0
2	Spectrogram 1	1	162.0	165.0	0	12000.0	American Crow	amecro	0.6751	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	162.0
3	Spectrogram 1	1	165.0	168.0	0	12000.0	American Crow	amecro	0.4019	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	165.0
4	Spectrogram 1	1	225.0	228.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1626	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	225.0
5	Spectrogram 1	1	231.0	234.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1453	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	231.0
6	Spectrogram 1	1	237.0	240.0	0	12000.0	Brown Creeper	brncre	0.4443	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	237.0
7	Spectrogram 1	1	237.0	240.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2363	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	237.0
8	Spectrogram 1	1	486.0	489.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1013	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	486.0
9	Spectrogram 1	1	489.0	492.0	0	12000.0	Brown Creeper	brncre	0.4863	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	489.0
10	Spectrogram 1	1	513.0	516.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2639	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	513.0
11	Spectrogram 1	1	513.0	516.0	0	12000.0	Brown Creeper	brncre	0.2331	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	513.0
12	Spectrogram 1	1	519.0	522.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1111	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	519.0
13	Spectrogram 1	1	525.0	528.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2582	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	525.0
14	Spectrogram 1	1	531.0	534.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1254	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	531.0
15	Spectrogram 1	1	531.0	534.0	0	12000.0	Brown Creeper	brncre	0.1002	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	531.0
16	Spectrogram 1	1	540.0	543.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2119	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	540.0
17	Spectrogram 1	1	549.0	552.0	0	12000.0	Brown Creeper	brncre	0.5344	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	549.0
18	Spectrogram 1	1	549.0	552.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1701	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	549.0
19	Spectrogram 1	1	573.0	576.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2435	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	573.0
20	Spectrogram 1	1	573.0	576.0	0	12000.0	Brown Creeper	brncre	0.1941	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	573.0
21	Spectrogram 1	1	594.0	597.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3773	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	594.0
22	Spectrogram 1	1	600.0	603.0	0	12000.0	Brown Creeper	brncre	0.5695	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	600.0
23	Spectrogram 1	1	600.0	603.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3161	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	600.0
24	Spectrogram 1	1	603.0	606.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2548	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	603.0
25	Spectrogram 1	1	612.0	615.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6426	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	612.0
26	Spectrogram 1	1	612.0	615.0	0	12000.0	Brown Creeper	brncre	0.4545	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	612.0
27	Spectrogram 1	1	615.0	618.0	0	12000.0	Golden-crowned Kinglet	gockin	0.7970	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	615.0
28	Spectrogram 1	1	618.0	621.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6415	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	618.0
29	Spectrogram 1	1	621.0	624.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4703	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	621.0
30	Spectrogram 1	1	624.0	627.0	0	12000.0	Brown Creeper	brncre	0.1880	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	624.0
31	Spectrogram 1	1	624.0	627.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1456	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	624.0
32	Spectrogram 1	1	636.0	639.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1007	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	636.0
33	Spectrogram 1	1	639.0	642.0	0	12000.0	Brown Creeper	brncre	0.2354	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	639.0
34	Spectrogram 1	1	639.0	642.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1171	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	639.0
35	Spectrogram 1	1	642.0	645.0	0	12000.0	Brown Creeper	brncre	0.3971	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	642.0
36	Spectrogram 1	1	642.0	645.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2629	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	642.0
37	Spectrogram 1	1	645.0	648.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5307	D:/Island_Songbirds_2024/DOSH-1/Data\DOSH-1_20240730_051502.wav	645.0
