Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	24.0	27.0	0	12000.0	Cape May Warbler	camwar	0.1028	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	24.0
2	Spectrogram 1	1	114.0	117.0	0	12000.0	Brown Creeper	brncre	0.6652	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	114.0
3	Spectrogram 1	1	318.0	321.0	0	12000.0	Brown Creeper	brncre	0.3278	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	318.0
4	Spectrogram 1	1	357.0	360.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1626	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	357.0
5	Spectrogram 1	1	357.0	360.0	0	12000.0	Cape May Warbler	camwar	0.1327	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	357.0
6	Spectrogram 1	1	453.0	456.0	0	12000.0	Brown Creeper	brncre	0.1527	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	453.0
7	Spectrogram 1	1	477.0	480.0	0	12000.0	Brown Creeper	brncre	0.2664	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	477.0
8	Spectrogram 1	1	489.0	492.0	0	12000.0	Cape May Warbler	camwar	0.1923	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	489.0
9	Spectrogram 1	1	597.0	600.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1207	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	597.0
10	Spectrogram 1	1	606.0	609.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1851	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	606.0
11	Spectrogram 1	1	651.0	654.0	0	12000.0	Black-throated Green Warbler	btnwar	0.1419	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	651.0
12	Spectrogram 1	1	804.0	807.0	0	12000.0	Ruby-crowned Kinglet	ruckin	0.1567	D:/Island_Songbirds_2024/DHSH-1/Data\DHSH-1_20240816_190200.wav	804.0
