Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
1	Spectrogram 1	1	729.0	732.0	0	12000.0	Veery	veery	0.1760	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	729.0
2	Spectrogram 1	1	735.0	738.0	0	12000.0	Veery	veery	0.1070	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	735.0
3	Spectrogram 1	1	744.0	747.0	0	12000.0	Great Crested Flycatcher	grcfly	0.2809	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	744.0
4	Spectrogram 1	1	747.0	750.0	0	12000.0	Eastern Bluebird	easblu	0.2955	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	747.0
5	Spectrogram 1	1	756.0	759.0	0	12000.0	Eastern Bluebird	easblu	0.2407	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	756.0
6	Spectrogram 1	1	762.0	765.0	0	12000.0	Eastern Bluebird	easblu	0.6292	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	762.0
7	Spectrogram 1	1	780.0	783.0	0	12000.0	Great Crested Flycatcher	grcfly	0.1370	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	780.0
8	Spectrogram 1	1	1455.0	1458.0	0	12000.0	Swainson's Thrush	swathr	0.2613	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	1455.0
9	Spectrogram 1	1	1908.0	1911.0	0	12000.0	Hermit Thrush	herthr	0.7251	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	1908.0
10	Spectrogram 1	1	1929.0	1932.0	0	12000.0	Baltimore Oriole	balori	0.4735	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	1929.0
11	Spectrogram 1	1	1929.0	1932.0	0	12000.0	Veery	veery	0.1231	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	1929.0
12	Spectrogram 1	1	1944.0	1947.0	0	12000.0	Baltimore Oriole	balori	0.2478	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	1944.0
13	Spectrogram 1	1	2079.0	2082.0	0	12000.0	Eastern Wood-Pewee	eawpew	0.3594	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2079.0
14	Spectrogram 1	1	2475.0	2478.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6502	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2475.0
15	Spectrogram 1	1	2484.0	2487.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4479	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2484.0
16	Spectrogram 1	1	2484.0	2487.0	0	12000.0	Brown Creeper	brncre	0.1973	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2484.0
17	Spectrogram 1	1	2499.0	2502.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4102	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2499.0
18	Spectrogram 1	1	2505.0	2508.0	0	12000.0	Brown Creeper	brncre	0.1761	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2505.0
19	Spectrogram 1	1	2514.0	2517.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6447	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2514.0
20	Spectrogram 1	1	2517.0	2520.0	0	12000.0	Brown Creeper	brncre	0.2232	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2517.0
21	Spectrogram 1	1	2517.0	2520.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2011	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2517.0
22	Spectrogram 1	1	2526.0	2529.0	0	12000.0	Brown Creeper	brncre	0.5903	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2526.0
23	Spectrogram 1	1	2526.0	2529.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2488	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2526.0
24	Spectrogram 1	1	2529.0	2532.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3002	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2529.0
25	Spectrogram 1	1	2529.0	2532.0	0	12000.0	Brown Creeper	brncre	0.2735	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2529.0
26	Spectrogram 1	1	2535.0	2538.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2833	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2535.0
27	Spectrogram 1	1	2538.0	2541.0	0	12000.0	Golden-crowned Kinglet	gockin	0.5175	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2538.0
28	Spectrogram 1	1	2541.0	2544.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3927	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2541.0
29	Spectrogram 1	1	2544.0	2547.0	0	12000.0	Brown Creeper	brncre	0.7691	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2544.0
30	Spectrogram 1	1	2544.0	2547.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1960	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2544.0
31	Spectrogram 1	1	2550.0	2553.0	0	12000.0	Golden-crowned Kinglet	gockin	0.8308	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2550.0
32	Spectrogram 1	1	2553.0	2556.0	0	12000.0	Golden-crowned Kinglet	gockin	0.6347	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2553.0
33	Spectrogram 1	1	2559.0	2562.0	0	12000.0	Brown Creeper	brncre	0.2098	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2559.0
34	Spectrogram 1	1	2565.0	2568.0	0	12000.0	Mourning Dove	moudov	0.2315	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2565.0
35	Spectrogram 1	1	2568.0	2571.0	0	12000.0	Mourning Dove	moudov	0.7141	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2568.0
36	Spectrogram 1	1	2583.0	2586.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2788	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2583.0
37	Spectrogram 1	1	2592.0	2595.0	0	12000.0	Brown Creeper	brncre	0.1560	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2592.0
38	Spectrogram 1	1	2598.0	2601.0	0	12000.0	Brown Creeper	brncre	0.2175	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2598.0
39	Spectrogram 1	1	2607.0	2610.0	0	12000.0	Brown Creeper	brncre	0.1065	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2607.0
40	Spectrogram 1	1	2613.0	2616.0	0	12000.0	Golden-crowned Kinglet	gockin	0.4522	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2613.0
41	Spectrogram 1	1	2637.0	2640.0	0	12000.0	Golden-crowned Kinglet	gockin	0.1265	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2637.0
42	Spectrogram 1	1	2643.0	2646.0	0	12000.0	Golden-crowned Kinglet	gockin	0.2067	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2643.0
43	Spectrogram 1	1	2646.0	2649.0	0	12000.0	Brown Creeper	brncre	0.1681	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2646.0
44	Spectrogram 1	1	2712.0	2715.0	0	12000.0	Cedar Waxwing	cedwax	0.1110	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2712.0
45	Spectrogram 1	1	2772.0	2775.0	0	12000.0	Golden-crowned Kinglet	gockin	0.3730	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2772.0
46	Spectrogram 1	1	2835.0	2838.0	0	12000.0	Mourning Dove	moudov	0.7445	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2835.0
47	Spectrogram 1	1	2838.0	2841.0	0	12000.0	Mourning Dove	moudov	0.2045	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2838.0
48	Spectrogram 1	1	2886.0	2889.0	0	12000.0	Mourning Dove	moudov	0.8908	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2886.0
49	Spectrogram 1	1	2964.0	2967.0	0	12000.0	Brown Creeper	brncre	0.2478	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2964.0
50	Spectrogram 1	1	2970.0	2973.0	0	12000.0	Brown Creeper	brncre	0.3328	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2970.0
51	Spectrogram 1	1	2976.0	2979.0	0	12000.0	Brown Creeper	brncre	0.7041	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2976.0
52	Spectrogram 1	1	2982.0	2985.0	0	12000.0	Brown Creeper	brncre	0.1800	D:/Island_Songbirds_2024/PENO-1/Data\PENO-1_20240827_045300.wav	2982.0
